type,possession_team,player,position,player_id,pass_recipient,id,timestamp,location,pass_end_location,pass_length,pass_outcome
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,David Raum,0b256963-2c0e-4e33-a61a-b1d8df9c76b2,00:24:20.123,"[84.7, 14.4]","[99.8, 5.5]",17.527693,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Yussuf Yurary Poulsen,e5a45945-93a9-49e7-9d9d-022518bdffbc,00:24:32.491,"[71.5, 41.1]","[80.9, 42.5]",9.503683,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Mohamed Simakan,acf57d6d-52c7-4586-98fd-1ea0d5d92e97,00:25:17.435,"[80.3, 46.3]","[109.7, 26.0]",35.72744,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Ikoma Loïs Openda,addcc556-d4e7-4dd8-8903-5cfce34d235f,00:25:19.515,"[110.3, 26.6]","[115.3, 38.9]",13.277425,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Yussuf Yurary Poulsen,0972b4e2-2c89-4cb0-817f-a9e73c25676f,00:28:14.642,"[63.2, 75.7]","[70.6, 63.2]",14.526183,
Pass,RB Leipzig,Yussuf Yurary Poulsen,Right Attacking Midfield,5536.0,Daniel Olmo Carvajal,fed99a0d-fff5-45b9-9031-f9b754183783,00:28:18.790,"[79.4, 45.3]","[77.7, 49.3]",4.346263,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,Yussuf Yurary Poulsen,5ec0669f-0d6f-4be5-bc4b-c6caf7c9c694,00:28:21.221,"[90.3, 54.9]","[107.4, 34.8]",26.38977,Incomplete
Pass,RB Leipzig,Edmond Fayçal Tapsoba,Left Center Back,30606.0,Exequiel Alejandro Palacios,b2aed59a-70ea-4e24-a659-782eb7458254,00:28:26.723,"[13.1, 30.3]","[35.5, 29.7]",22.408033,Incomplete
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Junior Castello Lukeba,c113b997-ba7c-4d3c-89c0-d273045a144f,00:28:34.485,"[76.2, 47.4]","[76.2, 35.2]",12.2,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Willi Orban,4a1861e9-bc3f-4dcd-a82d-ae5825ed1827,00:28:36.415,"[73.9, 33.7]","[57.2, 47.4]",21.600464,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Janis Blaswich,c0152148-7877-42e0-8969-a0e66e46ffb8,00:28:38.607,"[57.2, 47.4]","[27.9, 35.2]",31.738462,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Kevin Kampl,467de041-99c4-4a98-b753-74cc80901eea,00:30:22.337,"[25.9, 36.7]","[43.1, 70.9]",38.28159,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Emil Peter Forsberg,3af70fd5-06c7-463e-ba75-275c38c56348,00:30:27.430,"[65.1, 69.5]","[67.7, 61.3]",8.602325,
Pass,RB Leipzig,Emil Peter Forsberg,Right Attacking Midfield,5625.0,Mohamed Simakan,d8eaab5f-3e7f-4cf8-9394-e92ca98aab39,00:30:29.577,"[64.9, 59.6]","[52.0, 39.5]",23.883467,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Junior Castello Lukeba,1c7be30d-c94a-4e76-b537-5867564629c2,00:30:31.938,"[55.7, 40.1]","[63.8, 8.5]",32.62162,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,David Raum,72b40559-e8f8-4160-8ea2-56a2f8a8e8f8,00:30:34.689,"[67.9, 9.1]","[77.1, 2.3]",11.44028,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Junior Castello Lukeba,866022ba-e817-42c2-b819-9521cdde20ea,00:30:37.349,"[82.8, 3.1]","[68.7, 2.1]",14.135417,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Mohamed Simakan,35906535-1276-4c15-995e-9971ec3025fc,00:30:39.802,"[70.0, 5.5]","[62.9, 29.0]",24.549135,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Kevin Kampl,40a72e81-e768-442f-94ed-398f30c089f6,00:30:42.254,"[63.6, 32.7]","[81.8, 72.9]",44.127995,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Xaver Schlager,decc82b8-d624-4418-980a-c44c2645774d,00:30:49.006,"[91.4, 57.7]","[83.9, 51.5]",9.730879,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,David Raum,eb42d904-17e3-4cb6-bb69-0ec2889c9b74,00:30:49.788,"[82.0, 51.1]","[100.2, 28.8]",28.784197,Incomplete
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Mohamed Simakan,34c0bb6d-eb77-407f-a4a5-a103151776a7,00:31:27.954,"[13.1, 53.6]","[21.2, 48.3]",9.679876,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Benjamin Henrichs,af5597f7-dc3b-4194-b466-86870fc8f072,00:31:32.062,"[21.0, 49.1]","[47.3, 68.6]",32.740494,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Willi Orban,508bbcd0-4056-47e1-9dba-4eba5de8f80a,00:31:38.211,"[66.6, 69.7]","[55.5, 62.4]",13.28533,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Mohamed Simakan,04411ab7-b90e-42e8-9ad3-86b1ad833e84,00:31:42.805,"[65.5, 60.0]","[64.2, 38.4]",21.639086,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,David Raum,9fa91b18-3f9a-4bbb-b155-6a84727c1b1c,00:31:46.128,"[71.1, 30.7]","[80.5, 3.4]",28.872997,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Junior Castello Lukeba,33104a43-d875-4867-aa18-b51c6ad1e12a,00:31:49.383,"[82.2, 3.4]","[67.2, 7.0]",15.425952,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Mohamed Simakan,5ffbd2b6-f094-49ac-b53e-958afcecf5b4,00:31:51.398,"[68.3, 7.6]","[64.7, 32.2]",24.862019,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Willi Orban,61639ed5-0845-44cf-8d24-4cb4636bce3b,00:31:53.613,"[64.2, 33.7]","[70.9, 51.1]",18.645374,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Benjamin Henrichs,ee9fcf3e-f73b-4035-ba0a-db311b0f75e8,00:31:55.608,"[70.4, 52.3]","[90.1, 73.5]",28.940111,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Willi Orban,da131a04-6fcf-40c8-85c3-47de865ca5a5,00:32:00.998,"[85.2, 62.8]","[70.4, 62.6]",14.801352,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Kevin Kampl,75fd562d-b298-400b-8885-fa6103dd3dfc,00:32:01.979,"[69.6, 62.6]","[77.5, 70.7]",11.314592,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Benjamin Henrichs,37c08f12-36fc-425e-8385-3b770e209d50,00:32:04.192,"[81.1, 71.2]","[108.7, 68.4]",27.741665,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Kevin Kampl,81a2c2e2-73e9-40ca-92e0-f79140a47028,00:32:07.677,"[109.4, 69.0]","[97.8, 63.5]",12.837834,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Yussuf Yurary Poulsen,e97903dd-aa86-4c55-88a2-abc8ffb15284,00:32:09.198,"[98.7, 63.5]","[110.0, 42.0]",24.288681,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Yussuf Yurary Poulsen,3fa52559-f733-4e25-bde6-38228b329d47,00:32:36.941,"[76.6, 80.0]","[76.0, 70.9]",9.119759,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Benjamin Henrichs,58cc1b74-1c6c-4435-9c94-cc83c2552e2f,00:32:59.490,"[42.4, 41.2]","[39.6, 51.9]",11.060289,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Kevin Kampl,f4ffc7c3-d294-4904-b27a-4a7788f363e5,00:33:04.136,"[47.5, 58.8]","[42.2, 46.3]",13.577187,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,David Raum,9063ddff-b224-4c4e-9654-4a6bdff7710a,00:33:05.970,"[42.4, 48.1]","[48.4, 12.3]",36.299313,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Daniel Olmo Carvajal,55f2f894-a44f-4bea-b354-61b973a78982,00:33:09.445,"[55.2, 11.5]","[63.2, 2.9]",11.745638,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,David Raum,0a2a403f-4376-41dc-8268-23e19266201c,00:33:11.223,"[63.2, 2.9]","[54.8, 11.5]",12.021647,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Willi Orban,e23efa31-2540-4094-b1a7-7d5aa4e0ebaf,00:33:13.118,"[55.2, 12.8]","[52.7, 42.7]",30.004333,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Kevin Kampl,c6591be9-da14-4bda-ba03-11087b784c81,00:33:15.675,"[52.5, 41.4]","[65.1, 58.3]",21.080086,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Benjamin Henrichs,3891f2e2-fbe6-4952-a777-36858603f8e4,00:33:19.859,"[69.2, 61.1]","[74.5, 73.7]",13.669309,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Mohamed Simakan,c7cd131b-c355-4d8a-96df-677be8457cfd,00:33:21.292,"[75.1, 74.2]","[57.0, 70.3]",18.5154,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Emil Peter Forsberg,258b9fc5-c34d-4943-beb0-970741a22dad,00:33:27.012,"[69.6, 68.6]","[83.5, 56.8]",18.233212,
Pass,RB Leipzig,Emil Peter Forsberg,Right Attacking Midfield,5625.0,Benjamin Henrichs,63210798-c5fd-4fe1-be08-a71fcdd5640f,00:33:29.459,"[84.6, 61.3]","[84.1, 74.8]",13.509256,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Kevin Kampl,ab2ebb82-5b19-4436-a165-db0ccf4b17c7,00:33:33.482,"[83.5, 66.5]","[91.0, 74.2]",10.748954,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Mohamed Simakan,5ccf7db6-debe-490e-956a-a14204f98a32,00:33:36.868,"[84.3, 66.9]","[77.1, 73.5]",9.767292,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Benjamin Henrichs,0e0db373-61c6-4393-8a11-407b6e27d19e,00:33:38.696,"[77.7, 73.5]","[89.9, 68.0]",13.382451,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Kevin Kampl,0afe1044-e94d-4e19-95b5-ae234b788259,00:33:39.397,"[89.9, 68.0]","[120.0, 70.9]",30.239378,Out
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Benjamin Henrichs,3d3894ab-462b-4287-bd55-e576a5a01bf2,00:34:11.425,"[87.8, 73.9]","[94.2, 76.1]",6.7675695,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Kevin Kampl,a2e90de5-4663-4bbf-801f-4b00c1a5fe77,00:34:14.533,"[91.4, 76.9]","[83.5, 77.2]",7.905694,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Willi Orban,d7f33026-3427-45b8-b838-3801ffb99a25,00:34:15.089,"[84.1, 77.2]","[99.1, 70.7]",16.347782,Incomplete
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Benjamin Henrichs,9bc36964-07bd-4657-8970-2ddd2ec27f8c,00:34:48.327,"[50.8, 56.6]","[45.4, 67.1]",11.807201,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Yussuf Yurary Poulsen,acf46fb3-e9a7-4cb1-bbc4-12082cc2e564,00:34:49.347,"[45.4, 67.1]","[85.4, 28.0]",55.93577,
Pass,RB Leipzig,Odilon Kossonou,Right Center Back,27133.0,Exequiel Alejandro Palacios,f531180a-8e89-4d42-8abb-ed4b434ee574,00:34:54.784,"[31.5, 53.2]","[38.3, 52.1]",6.8883963,Incomplete
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Mohamed Simakan,4fad4844-acb5-4794-9920-1f78e26c8746,00:35:37.219,"[16.3, 53.2]","[31.9, 42.9]",18.693583,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Junior Castello Lukeba,2e38d558-5dc3-4d87-9461-2260f8aeb148,00:35:41.490,"[40.5, 37.4]","[44.6, 13.6]",24.15057,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Mohamed Simakan,5e7a7961-c450-44c3-82fe-97ec955ced10,00:35:46.284,"[57.2, 14.3]","[49.0, 29.5]",17.270784,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Willi Orban,a5bf330b-d3e3-401e-b7ea-187a57107c92,00:35:48.265,"[49.3, 29.9]","[55.0, 56.0]",26.715164,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Benjamin Henrichs,84d2aa61-01a3-4933-a301-8a176403bd03,00:35:51.785,"[64.4, 62.6]","[70.4, 73.9]",12.794139,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Willi Orban,350f0a70-d4cd-4ba8-b4a0-6de8c3e1b89a,00:35:54.228,"[69.2, 72.7]","[51.4, 66.7]",18.784037,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Mohamed Simakan,446eae5d-b2da-420e-a129-04982475d7ee,00:35:56.228,"[51.2, 65.8]","[49.7, 47.2]",18.660385,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Junior Castello Lukeba,3f8d044c-e7b1-4038-8a9e-a6c071861d7b,00:35:58.130,"[52.7, 41.6]","[56.3, 14.5]",27.338068,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,David Raum,1475b25e-3446-45ef-98e1-2415d9ba9cce,00:36:00.694,"[61.7, 9.6]","[69.2, 1.6]",10.965857,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Daniel Olmo Carvajal,340628a3-bb01-451b-9509-b5bded2051c0,00:36:01.865,"[69.2, 1.6]","[89.9, 4.4]",20.888514,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Janis Blaswich,90007059-09c6-4fca-9183-6d18a171bb53,00:36:28.786,"[55.7, 71.4]","[19.1, 47.4]",43.767113,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Junior Castello Lukeba,5b21636f-ac7c-4fb0-add9-a81bdadb2ee9,00:36:32.429,"[20.8, 45.9]","[29.2, 18.3]",28.849957,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Janis Blaswich,3b12e719-5708-47b1-bd76-c07f303cdce1,00:36:35.639,"[24.2, 22.2]","[9.9, 42.1]",24.505102,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Kevin Kampl,fe6b61a9-e284-4419-9000-4532459ab6ab,00:36:38.540,"[9.5, 44.6]","[28.5, 75.0]",35.84913,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Janis Blaswich,318536a5-a1dc-48d6-9cc2-59f325d782cf,00:36:42.060,"[21.5, 72.7]","[4.3, 57.0]",23.28798,
Pass,RB Leipzig,Edmond Fayçal Tapsoba,Left Center Back,30606.0,Granit Xhaka,c63c9df0-7b33-4d09-9f08-17d838298ddc,00:36:47.747,"[55.7, 22.6]","[72.3, 20.9]",16.686821,Incomplete
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Kevin Kampl,5a0d1332-7d6a-4940-9bb2-2b1914999ef3,00:36:51.571,"[46.9, 65.6]","[46.7, 70.3]",4.704253,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Junior Castello Lukeba,172529d4-41d4-4803-a39f-8af40014312d,00:36:53.387,"[43.9, 69.2]","[37.5, 23.9]",45.749863,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Daniel Olmo Carvajal,ba165d9e-3e48-4532-8fba-1629876ad220,00:36:56.041,"[41.3, 24.3]","[55.5, 31.8]",16.058954,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,David Raum,2cb7ac76-bcf6-4465-9b69-70fc3d451d11,00:36:58.857,"[63.2, 29.7]","[65.1, 4.2]",25.570686,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Junior Castello Lukeba,4e7d816f-db6c-4bf2-a0fc-19271c0b4d73,00:37:02.346,"[67.4, 4.9]","[55.9, 19.0]",18.195055,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Daniel Olmo Carvajal,5b5ade08-2b0e-4466-b74a-2ca15a368c03,00:37:04.974,"[62.3, 20.0]","[75.8, 32.7]",18.534832,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,Kevin Kampl,257f60de-68f7-4159-b1d9-e1e5b25ac80d,00:37:06.980,"[75.8, 39.5]","[77.9, 62.6]",23.195257,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Daniel Olmo Carvajal,e2f8f07e-8ea6-49ad-879f-2ffc1eac7a9a,00:37:11.616,"[91.4, 54.1]","[98.5, 57.5]",7.8721027,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,Kevin Kampl,f0d71f25-9ab0-4925-b385-16fc1c8a1ef7,00:37:13.108,"[98.7, 57.7]","[101.2, 56.2]",2.9154758,Incomplete
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,Benjamin Henrichs,2f7fb5d2-3d6a-4101-83d6-dd28939b4419,00:37:17.010,"[90.8, 60.3]","[98.7, 73.1]",15.041609,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Willi Orban,cea06c71-9f29-4390-8b3d-8f84531e0eb2,00:37:21.873,"[101.0, 64.1]","[108.7, 75.9]",14.090068,
Pass,RB Leipzig,Benjamin Henrichs,Right Wing Back,8211.0,Kevin Kampl,80d8a96d-e51d-4bc8-8a34-7353ba29dd26,00:38:09.041,"[91.8, 80.0]","[78.6, 73.7]",14.626346,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Willi Orban,6aa72d2b-f1db-4adc-89fe-c7f28afbd90b,00:38:10.197,"[78.3, 73.3]","[66.6, 70.5]",12.030378,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Junior Castello Lukeba,d713229b-3081-4475-8446-9862e4d244b0,00:38:13.833,"[63.8, 59.4]","[56.7, 32.9]",27.43465,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,David Raum,852903ac-df56-4f93-98fd-855e2d6dae81,00:38:17.055,"[55.7, 26.5]","[62.9, 3.6]",24.005207,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Junior Castello Lukeba,a99e7adb-dadb-434b-92fc-70bc3647e5b2,00:38:19.673,"[63.6, 3.4]","[49.9, 14.7]",17.758942,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Mohamed Simakan,1dbe4064-dd67-4468-bd4f-6ee87f94f83a,00:38:22.269,"[48.8, 16.2]","[47.8, 33.3]",17.129215,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Kevin Kampl,14f85cc4-763a-4cef-8b30-726cb1802dbd,00:38:24.106,"[50.8, 37.2]","[63.8, 40.1]",13.319534,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Willi Orban,af405813-8d71-4ef1-a9bc-a502d65b1faf,00:38:26.311,"[59.5, 41.6]","[58.0, 59.2]",17.663805,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Daniel Olmo Carvajal,cf526767-07f9-4b40-b0df-562f4d6688d8,00:38:28.361,"[63.2, 59.8]","[76.6, 73.5]",19.163769,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,Willi Orban,09ecc949-483c-4a48-a05d-3ec60e80862a,00:38:33.217,"[84.6, 73.9]","[70.4, 66.2]",16.153328,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Mohamed Simakan,491d5983-e6a5-4565-99eb-bedf5a5aa770,00:38:36.377,"[70.0, 66.2]","[66.2, 49.1]",17.517134,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Junior Castello Lukeba,756288b7-df1e-424a-8d58-6e8e04fedb07,00:38:38.390,"[64.9, 47.0]","[77.1, 23.7]",26.30076,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Fabio Carvalho,ebb90542-0880-4787-b00c-e9d0444c306b,00:38:41.111,"[77.3, 21.5]","[87.3, 28.4]",12.149486,
Pass,RB Leipzig,Fabio Carvalho,Left Defensive Midfield,74659.0,Emil Peter Forsberg,3457b1b9-b0a1-4d78-aa6d-7c93ff78cc6e,00:38:42.564,"[86.3, 29.5]","[86.3, 19.4]",10.1,
Pass,RB Leipzig,Emil Peter Forsberg,Right Attacking Midfield,5625.0,David Raum,8e498808-2847-418d-9519-f9e14626b8c4,00:38:44.031,"[86.0, 17.9]","[99.1, 2.1]",20.524376,
Pass,RB Leipzig,Emil Peter Forsberg,Right Attacking Midfield,5625.0,Junior Castello Lukeba,003f8835-bb28-4fab-97c6-84a3a7f51735,00:38:50.380,"[77.1, 13.2]","[68.9, 17.7]",9.353609,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Mohamed Simakan,6adac988-a392-4fef-a8d3-5995ceb77bc1,00:38:53.449,"[66.4, 23.2]","[62.9, 32.4]",9.843272,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Kevin Kampl,19a845b1-00a6-4f82-998f-b5a99e0f2d3c,00:38:55.037,"[63.2, 33.7]","[72.4, 35.7]",9.414882,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Mohamed Simakan,b5c213f4-f8fc-4547-b9ba-f7e0f772ff2c,00:38:56.249,"[71.7, 34.4]","[62.9, 42.7]",12.096694,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Willi Orban,a0b50f9e-99a4-4cad-8e58-4d12d2e2f39e,00:38:57.498,"[62.9, 42.7]","[68.7, 62.4]",20.536066,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Yussuf Yurary Poulsen,de02ffc5-bed8-43e3-b3ce-a5b571904bf7,00:38:59.771,"[69.6, 64.1]","[91.2, 57.9]",22.472204,Incomplete
Pass,RB Leipzig,Fabio Carvalho,Left Defensive Midfield,74659.0,Willi Orban,30da9624-98ed-4bb1-844e-e452e2c2839d,00:39:34.763,"[43.3, 65.0]","[39.4, 58.5]",7.5802374,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Fabio Carvalho,05ebb302-d55c-4b3f-b3d6-84a9caa6eeaa,00:39:36.942,"[42.0, 64.5]","[39.6, 71.6]",7.4946647,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Mohamed Simakan,2ddec1df-141e-4a69-a2c9-0f364cf4f63f,00:40:12.423,"[32.1, 19.4]","[39.2, 35.7]",17.779202,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Daniel Olmo Carvajal,6d9e90c0-597d-44da-b81c-10080bb9354b,00:40:15.340,"[39.8, 38.0]","[62.9, 60.7]",32.386726,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Attacking Midfield,16532.0,Willi Orban,49a8b6a4-1b39-4444-8c0c-2fc9b57f5002,00:40:21.424,"[67.0, 67.7]","[55.9, 63.9]",11.732433,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Mohamed Simakan,950e64ed-9e83-4ce7-9de1-0a46674efb92,00:40:23.793,"[56.7, 62.4]","[52.0, 45.7]",17.348776,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Junior Castello Lukeba,aeed2fea-5716-4a95-bd41-b67ec35fb991,00:40:26.361,"[53.5, 40.4]","[65.1, 17.3]",25.848984,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Fabio Carvalho,2a678a25-709e-4312-8514-658810d6301a,00:40:30.207,"[76.9, 10.8]","[84.3, 18.8]",10.897706,
Pass,RB Leipzig,Fabio Carvalho,Left Defensive Midfield,74659.0,Junior Castello Lukeba,1fd384f3-8ee7-4c69-b50f-3deee78ac884,00:40:31.851,"[80.3, 16.8]","[60.8, 1.4]",24.847736,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,Janis Blaswich,cecc20a7-c3e4-495d-bfe4-ecdf98e1195f,00:40:36.797,"[49.7, 2.9]","[34.3, 18.1]",21.63793,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Mohamed Simakan,f96cbf41-4c32-4dac-bf9d-dde303c25897,00:40:40.413,"[33.6, 23.2]","[39.4, 41.2]",18.911373,
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Emil Peter Forsberg,55c637fe-fdbc-46f1-b637-1d2792ab4738,00:40:43.133,"[41.3, 42.1]","[62.1, 24.3]",27.376633,
Pass,RB Leipzig,Emil Peter Forsberg,Right Attacking Midfield,5625.0,David Raum,ed606f57-102e-4ae9-af22-6ab1fb9245b8,00:40:46.740,"[70.2, 16.4]","[95.5, 5.7]",27.46962,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Yussuf Yurary Poulsen,6b58fb46-d7d9-403f-9a8e-fa19e98c7669,00:40:50.393,"[108.3, 4.0]","[114.6, 35.6]",32.221886,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Willi Orban,a2ff721f-2149-478e-be18-2777d6434ef6,00:41:59.831,"[6.0, 44.0]","[24.2, 58.5]",23.269938,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Kevin Kampl,1609d8eb-f142-4bab-8628-cb31bf1395e4,00:42:03.450,"[24.9, 60.0]","[29.6, 54.7]",7.083784,
Pass,RB Leipzig,Kevin Kampl,Right Defensive Midfield,8222.0,Junior Castello Lukeba,25836e65-15d7-497e-8c17-53a16c208ed5,00:42:06.666,"[22.5, 50.8]","[21.9, 21.1]",29.70606,
Pass,RB Leipzig,Junior Castello Lukeba,Left Center Back,40185.0,David Raum,c4b1e93a-da4e-4d3a-b8a1-393b2157962d,00:42:09.934,"[15.2, 17.5]","[27.9, 2.3]",19.807322,
Pass,RB Leipzig,David Raum,Left Wing Back,12034.0,Yussuf Yurary Poulsen,ca64b052-aabe-4851-8ddd-1bf98e1382d9,00:42:19.413,"[34.3, 0.1]","[57.2, 26.2]",34.72204,Incomplete
Pass,RB Leipzig,Mohamed Simakan,Center Back,30360.0,Janis Blaswich,3e9e2ec8-d2c5-43ad-b0fb-f8e1593a3d0a,00:42:42.151,"[22.5, 21.8]","[14.2, 35.2]",15.762297,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Willi Orban,aff0353b-2bd1-4ada-a0a2-a516683fb308,00:42:45.037,"[14.0, 37.2]","[34.5, 57.9]",29.133142,
Pass,RB Leipzig,Willi Orban,Right Center Back,8509.0,Emil Peter Forsberg,c1af28ff-5efa-47b2-9eb1-0789846570d8,00:42:51.845,"[53.3, 66.2]","[67.4, 69.9]",14.57738,
